EmployeeID,StartDate,DOB,Age,YearsAtCompany,TrainingDate,SurveyDate,Department,JobRole,Attrition,BusinessTravel,Overtime,Gender,MaritalStatus,EducationField,PerformanceRating,MonthlyIncome,NumCompaniesWorked,DistanceFromHome,TrainingProgram,TrainingType,TrainingOutcome,TrainingCost,EngagementScore,SatisfactionScore,WorkLifeBalanceScore
EMP0393,06-Jun-24,20-Feb-69,57,2,28-May-25,05-Feb-25,Research & Development,Laboratory Technician,No,Rarely,No,Male,Single,Other,4,59642,2,27,Leadership Development,Internal,Passed,174.94,3,3,5
EMP0394,03-Jul-23,28-Jun-66,60,2,27-Jul-24,26-Jul-24,Research & Development,Manufacturing Director,No,Frequently,No,Female,Single,Marketing,4,50824,4,2,Leadership Development,Internal,Failed,670.86,2,4,5
EMP0395,26-Nov-18,10-Jan-80,46,7,01-Jul-22,03-Aug-25,Sales,Sales Representative,Yes,Travel,Yes,Male,Married,Technical Degree,3,48613,4,4,Technical Skills,External,Incomplete,872.27,5,4,4
EMP0396,01-Oct-21,25-Jul-78,48,4,06-Sep-23,28-Dec-25,Human Resources,HR Generalist,No,Rarely,No,Male,Married,Human Resources,2,88169,4,16,Technical Skills,External,Passed,335.6,4,2,5
EMP0397,09-Feb-24,18-Dec-99,27,2,09-Oct-25,21-Jun-24,Research & Development,Manufacturing Director,No,Rarely,Yes,Male,Married,Human Resources,3,89475,7,27,Customer Service,Internal,Failed,723.81,4,5,5
EMP0398,04-Jan-15,17-Oct-89,37,11,21-Jul-15,26-Feb-25,Research & Development,Research Scientist,No,Rarely,No,Female,Single,Technical Degree,4,83985,7,21,Technical Skills,External,Passed,459.92,3,3,5
EMP0399,25-Oct-21,13-Nov-94,32,4,17-Feb-26,04-Nov-24,Research & Development,Manufacturing Director,No,Frequently,No,Male,Married,Other,1,75479,6,16,Customer Service,Internal,Failed,472.72,2,3,2
EMP0400,08-Jun-21,09-Mar-94,32,5,22-Feb-23,22-Oct-24,Research & Development,Manufacturing Director,No,Frequently,No,Male,Single,Marketing,5,66854,4,17,Customer Service,Internal,Passed,352.73,4,3,4
EMP0401,18-Sep-19,16-May-85,41,6,11-Aug-21,18-May-26,Sales,Area Sales Manager,No,Rarely,No,Male,Single,Other,3,55059,6,15,Leadership Development,Internal,Failed,661.95,5,2,4
EMP0402,22-Aug-24,06-Feb-95,31,1,15-Aug-25,03-Mar-25,Human Resources,Healthcare Representative,No,Rarely,No,Female,Married,Medical,4,45936,1,13,Technical Skills,External,Completed,424.9,2,4,2
EMP0403,24-Mar-22,14-May-77,49,4,06-Sep-25,22-Feb-25,Research & Development,Manufacturing Director,No,Frequently,Yes,Male,Single,Medical,2,72259,3,1,Leadership Development,Internal,Failed,847.81,3,3,5
EMP0404,06-Jun-25,26-Aug-85,41,1,18-Jan-26,21-Jan-26,Research & Development,Manufacturing Director,Yes,Rarely,Yes,Male,Married,Life Sciences,3,41527,6,22,Technical Skills,Internal,Passed,966.61,3,5,2
EMP0405,28-Nov-24,09-Jun-00,26,1,26-Apr-25,21-Jun-24,Sales,Sales Representative,No,Rarely,Yes,Female,Married,Human Resources,5,45121,3,5,Leadership Development,External,Passed,941.58,3,3,3
EMP0406,01-Dec-24,21-Dec-89,37,1,25-Feb-26,22-Apr-25,Research & Development,Research Director,No,Rarely,Yes,Male,Married,Marketing,4,88058,5,27,Leadership Development,Internal,Completed,246.82,4,4,2
EMP0407,17-Oct-19,20-Oct-73,53,6,17-Apr-20,04-Dec-25,Research & Development,Laboratory Technician,No,Rarely,No,Male,Married,Medical,5,103012,1,20,Leadership Development,External,Completed,112.77,1,4,4
EMP0408,12-Aug-25,04-Aug-92,34,0,09-Dec-25,28-May-25,Sales,Area Sales Manager,No,Frequently,No,Male,Single,Medical,5,72865,2,1,Communication Skills,External,Incomplete,494.62,2,4,4
EMP0409,22-Oct-18,01-May-96,30,7,16-Jan-21,08-Sep-24,Human Resources,Recruiter,No,Travel,No,Female,Single,Other,3,87129,4,12,Leadership Development,External,Completed,756.0,1,3,4
EMP0410,25-Nov-16,27-Jun-79,47,9,02-Aug-24,21-Feb-25,Sales,Sales Representative,No,Rarely,No,Male,Divorced,Human Resources,3,60083,5,23,Project Management,Internal,Incomplete,979.71,3,5,3
EMP0411,13-May-21,26-Jul-65,61,5,17-Jun-23,21-Jun-24,Sales,Area Sales Manager,No,Rarely,Yes,Male,Married,Technical Degree,5,38246,2,15,Project Management,External,Failed,805.08,3,4,4
EMP0412,08-Jul-22,11-Aug-83,43,3,23-May-23,01-Sep-24,Human Resources,HR Generalist,No,Rarely,Yes,Male,Married,Technical Degree,5,77243,7,4,Project Management,External,Passed,622.49,5,1,4
EMP0413,04-Feb-17,20-Nov-77,49,9,04-Aug-25,10-Jun-26,Human Resources,Recruiter,No,Rarely,No,Male,Single,Marketing,4,76385,3,19,Customer Service,Internal,Passed,123.72,4,3,4
EMP0414,08-Apr-20,11-May-96,30,6,25-Mar-21,07-Sep-24,Research & Development,Manufacturing Director,No,Rarely,No,Male,Married,Marketing,4,66433,2,16,Leadership Development,Internal,Failed,842.99,1,3,3
EMP0415,17-Dec-21,07-Dec-66,60,4,04-Aug-22,31-Mar-26,Research & Development,Research Scientist,No,Rarely,No,Male,Married,Other,4,60152,4,23,Project Management,External,Completed,259.43,4,5,2
EMP0416,15-Jan-20,06-Jun-74,52,6,25-Aug-20,13-May-25,Research & Development,Research Director,No,Rarely,No,Female,Married,Life Sciences,3,84244,4,18,Customer Service,Internal,Completed,150.05,4,3,1
EMP0417,20-Jun-19,10-Jun-79,47,6,11-Mar-22,04-Jul-24,Sales,Sales Executive,Yes,Rarely,Yes,Male,Married,Marketing,4,45285,6,26,Project Management,External,Passed,865.32,3,3,4
EMP0418,22-Apr-18,19-Aug-64,62,8,08-Apr-25,06-Jul-25,Sales,Sales Executive,No,Rarely,No,Male,Single,Medical,5,49524,6,17,Technical Skills,External,Failed,609.63,1,1,3
EMP0419,20-Jul-15,13-Jun-89,37,10,09-Dec-25,15-Dec-24,Research & Development,Manufacturing Director,No,Rarely,Yes,Female,Single,Marketing,4,44837,7,11,Communication Skills,Internal,Completed,215.7,2,3,2
EMP0420,14-Jan-16,12-Jul-87,39,10,09-Sep-17,09-May-26,Research & Development,Research Director,No,Rarely,No,Female,Divorced,Marketing,1,66699,3,20,Leadership Development,Internal,Failed,447.89,2,4,3
EMP0421,28-Jun-20,07-Oct-97,29,5,19-Sep-23,12-Aug-25,Research & Development,Research Director,No,Rarely,No,Male,Widowed,Technical Degree,3,43242,4,13,Communication Skills,External,Passed,176.99,5,4,4
EMP0422,28-Aug-25,06-Sep-67,59,0,04-Sep-25,01-Apr-25,Research & Development,Research Director,No,Travel,No,Male,Single,Life Sciences,2,51315,1,24,Communication Skills,Internal,Completed,674.21,3,2,4
EMP0423,19-Aug-16,01-Sep-61,65,9,25-Jun-20,08-Sep-25,Sales,Sales Manager,No,Rarely,No,Female,Married,Technical Degree,3,50884,5,29,Technical Skills,External,Passed,354.18,5,2,4
EMP0424,19-Mar-25,07-Dec-75,51,1,09-Mar-26,27-Jun-24,Research & Development,Research Scientist,No,Rarely,No,Male,Single,Medical,5,59787,3,22,Technical Skills,Internal,Incomplete,879.48,4,3,4
EMP0425,18-Apr-24,27-May-76,50,2,09-Aug-24,22-Sep-24,Sales,Sales Manager,No,Frequently,No,Female,Single,Life Sciences,1,35252,3,9,Technical Skills,External,Incomplete,422.02,3,4,2
EMP0426,12-May-19,22-Jul-00,26,7,12-Oct-22,03-Dec-24,Research & Development,Laboratory Technician,No,Travel,Yes,Male,Single,Life Sciences,3,66744,2,17,Customer Service,External,Passed,545.17,5,5,3
EMP0427,12-Aug-23,21-Mar-73,53,2,18-Feb-26,30-Oct-24,Research & Development,Laboratory Technician,No,Rarely,No,Male,Single,Human Resources,3,89946,3,17,Project Management,Internal,Passed,157.17,2,1,3
EMP0428,01-Feb-26,09-Apr-85,41,0,01-Jun-26,11-Nov-25,Research & Development,Research Scientist,Yes,Frequently,Yes,Male,Married,Marketing,4,67709,7,27,Leadership Development,Internal,Completed,348.03,1,3,3
EMP0429,18-Dec-23,23-Mar-62,64,2,10-Jan-24,10-Jul-24,Research & Development,Laboratory Technician,Yes,Rarely,Yes,Female,Married,Technical Degree,4,95826,5,5,Technical Skills,External,Failed,709.09,4,3,5
EMP0430,21-Jun-20,03-Jul-77,49,5,11-Mar-24,21-Mar-26,Sales,Sales Executive,No,Rarely,Yes,Male,Single,Human Resources,3,91679,1,22,Leadership Development,External,Passed,762.64,3,5,4
EMP0431,23-Apr-18,16-Oct-76,50,8,26-Aug-20,14-Sep-24,Sales,Sales Manager,No,Rarely,Yes,Female,Single,Technical Degree,3,80554,2,8,Leadership Development,Internal,Incomplete,318.54,3,4,4
EMP0432,15-Feb-15,18-Jul-67,59,11,16-Nov-19,03-Jul-25,Research & Development,Laboratory Technician,No,Rarely,No,Male,Divorced,Marketing,3,66493,5,3,Leadership Development,External,Failed,553.44,4,3,3
EMP0433,23-May-17,14-Dec-72,54,9,04-Sep-19,16-Apr-26,Research & Development,Research Scientist,Yes,Rarely,No,Male,Single,Marketing,4,65450,6,6,Technical Skills,Internal,Passed,835.78,5,3,3
EMP0434,14-Jul-24,26-Jan-70,56,1,24-Jan-26,31-Dec-24,Sales,Sales Manager,No,Rarely,Yes,Male,Married,Marketing,3,80275,3,3,Technical Skills,External,Failed,441.92,3,3,3
EMP0435,28-Nov-19,26-Dec-81,45,6,10-Oct-25,21-Jul-24,Sales,Area Sales Manager,No,Rarely,Yes,Female,Single,Technical Degree,5,57166,7,8,Project Management,External,Passed,220.39,3,4,4
EMP0436,11-Dec-18,21-Oct-70,56,7,04-Nov-21,04-Jun-25,Research & Development,Research Director,Yes,Rarely,No,Male,Married,Marketing,4,30000,4,12,Technical Skills,Internal,Passed,488.68,4,1,3
EMP0437,02-Jun-25,25-Feb-99,27,1,09-Mar-26,20-Apr-26,Sales,Sales Representative,Yes,Rarely,Yes,Male,Single,Human Resources,2,74840,6,27,Technical Skills,Internal,Failed,640.57,4,3,4
EMP0438,16-Feb-16,22-Nov-89,37,10,17-Jul-21,18-Feb-26,Research & Development,Research Director,No,Rarely,No,Female,Single,Other,4,42378,4,27,Leadership Development,Internal,Passed,106.66,2,4,4
EMP0439,03-Aug-20,21-Mar-82,44,5,04-Mar-22,15-May-25,Research & Development,Research Director,No,Rarely,Yes,Male,Single,Life Sciences,3,45757,5,4,Project Management,External,Failed,413.71,5,3,5
EMP0440,21-Sep-17,19-Jan-65,61,8,08-Jul-25,02-Jun-25,Sales,Sales Representative,No,Rarely,No,Male,Single,Life Sciences,4,65004,1,2,Communication Skills,Internal,Incomplete,646.69,4,4,3
EMP0441,28-Mar-25,21-Nov-63,63,1,20-Mar-26,20-Feb-25,Sales,Sales Manager,No,Frequently,Yes,Male,Married,Technical Degree,3,63097,4,28,Technical Skills,Internal,Incomplete,956.72,4,3,2
EMP0442,28-Dec-17,26-Jun-79,47,8,26-Jun-25,16-Sep-24,Human Resources,HR Manager,No,Frequently,Yes,Male,Married,Medical,4,36758,7,25,Technical Skills,External,Passed,467.69,5,4,3
EMP0443,03-Jun-25,01-Feb-77,49,1,12-Jun-25,01-May-26,Research & Development,Research Scientist,Yes,Rarely,Yes,Male,Single,Life Sciences,4,68309,5,10,Communication Skills,External,Passed,246.68,5,1,4
EMP0444,12-Feb-22,08-May-98,28,4,24-Mar-24,02-Jun-25,Research & Development,Manufacturing Director,No,Frequently,No,Female,Single,Other,5,84322,2,15,Leadership Development,External,Failed,580.8,2,5,3
EMP0445,04-Dec-24,17-Dec-72,54,1,27-May-26,01-Jun-25,Research & Development,Laboratory Technician,No,Rarely,No,Male,Married,Medical,3,42433,3,13,Project Management,Internal,Failed,357.18,2,2,4
EMP0446,28-Apr-26,23-Oct-69,57,0,30-Apr-26,14-Dec-25,Human Resources,Recruiter,No,Rarely,No,Male,Married,Other,3,90449,1,24,Leadership Development,Internal,Incomplete,293.3,4,2,4
EMP0447,27-Jul-24,15-Apr-68,58,1,14-Apr-25,17-Aug-24,Human Resources,HR Generalist,No,Rarely,No,Female,Widowed,Human Resources,4,33796,7,15,Customer Service,Internal,Failed,631.36,5,5,3
EMP0448,31-Dec-24,15-Jul-81,45,1,23-Jun-25,16-Nov-24,Research & Development,Research Director,No,Rarely,No,Male,Married,Human Resources,5,107346,7,22,Technical Skills,External,Passed,924.3,4,5,2
EMP0449,27-Jul-18,23-Oct-61,65,7,30-Mar-19,20-Jun-24,Research & Development,Manufacturing Director,No,Rarely,No,Male,Married,Medical,5,56774,1,19,Customer Service,External,Failed,851.7,3,2,3
EMP0450,24-Aug-25,12-Mar-72,54,0,16-Jan-26,04-Apr-26,Sales,Area Sales Manager,No,Rarely,No,Male,Married,Medical,2,67912,2,18,Technical Skills,External,Completed,264.06,4,5,3
EMP0451,03-Feb-25,04-Aug-03,23,1,16-May-25,14-Nov-24,Research & Development,Manufacturing Director,No,Frequently,No,Female,Widowed,Technical Degree,2,30000,1,13,Customer Service,Internal,Incomplete,789.29,2,3,3
EMP0452,24-Oct-20,03-Jul-86,40,5,09-Nov-23,15-Jun-24,Research & Development,Research Scientist,No,Rarely,No,Female,Divorced,Life Sciences,4,63757,5,20,Communication Skills,Internal,Passed,306.88,5,4,4
EMP0453,18-Jul-20,05-Dec-97,29,5,20-Feb-21,14-Nov-25,Research & Development,Manufacturing Director,Yes,Rarely,Yes,Male,Single,Medical,2,69569,1,20,Technical Skills,External,Failed,361.63,3,1,4
EMP0454,21-Mar-21,11-May-82,44,5,29-Oct-23,21-Jan-26,Human Resources,Healthcare Representative,Yes,Travel,Yes,Female,Single,Medical,3,63276,1,1,Technical Skills,Internal,Passed,928.05,5,3,2
EMP0455,13-Nov-25,17-Apr-75,51,0,29-Apr-26,04-Jul-25,Sales,Sales Manager,No,Rarely,No,Male,Single,Life Sciences,2,53738,1,25,Customer Service,Internal,Failed,919.95,3,4,4
EMP0456,13-May-20,16-Jun-74,52,6,16-Jun-20,10-Oct-25,Research & Development,Manufacturing Director,No,Rarely,No,Female,Married,Medical,4,46068,5,16,Project Management,Internal,Passed,251.77,5,4,3
EMP0457,27-Feb-21,24-Aug-98,28,5,13-Jul-21,06-Dec-24,Sales,Sales Representative,Yes,Rarely,No,Female,Married,Human Resources,5,87610,6,26,Customer Service,External,Incomplete,157.77,3,4,4
EMP0458,12-Nov-24,03-Jun-76,50,1,14-Dec-25,15-Feb-26,Research & Development,Research Scientist,No,Rarely,Yes,Male,Married,Life Sciences,5,65616,3,8,Technical Skills,External,Failed,363.81,4,4,5
EMP0459,26-Sep-16,26-Jan-85,41,9,21-Feb-24,16-Aug-24,Sales,Sales Manager,Yes,Rarely,Yes,Female,Single,Life Sciences,3,95815,4,23,Technical Skills,Internal,Incomplete,623.6,5,5,5
EMP0460,29-May-21,28-Jan-97,29,5,05-Dec-22,07-Feb-25,Sales,Area Sales Manager,No,Rarely,No,Male,Married,Technical Degree,4,54470,6,6,Project Management,Internal,Incomplete,889.2,4,2,3
EMP0461,04-Apr-20,04-Nov-83,43,6,18-Apr-24,25-Oct-24,Sales,Area Sales Manager,No,Rarely,Yes,Male,Divorced,Other,5,56304,1,3,Leadership Development,External,Passed,206.95,4,2,4
EMP0462,03-Feb-21,24-Mar-61,65,5,09-Dec-25,22-Jun-24,Research & Development,Research Scientist,No,Rarely,No,Female,Single,Medical,2,81311,2,20,Project Management,External,Completed,473.46,2,4,4
EMP0463,14-Jul-22,06-Sep-89,37,3,19-Feb-23,09-Nov-25,Research & Development,Manufacturing Director,No,Rarely,No,Female,Married,Life Sciences,4,32540,7,16,Leadership Development,Internal,Incomplete,344.57,3,1,2
EMP0464,04-Mar-22,11-Mar-69,57,4,12-Apr-22,24-Oct-25,Research & Development,Manufacturing Director,No,Rarely,No,Male,Married,Technical Degree,4,40730,2,2,Technical Skills,External,Failed,113.44,5,4,4
EMP0465,22-Oct-16,15-Jul-69,57,9,02-Feb-20,18-Jul-25,Human Resources,Healthcare Representative,Yes,Rarely,Yes,Female,Divorced,Other,3,86949,5,23,Communication Skills,Internal,Failed,809.6,2,4,5
EMP0466,07-Feb-18,21-Jul-90,36,8,20-May-25,15-Jun-25,Research & Development,Laboratory Technician,No,Frequently,No,Male,Divorced,Human Resources,4,41561,3,2,Communication Skills,Internal,Failed,831.96,4,3,3
EMP0467,20-May-18,21-Mar-93,33,8,19-Sep-22,11-Sep-25,Sales,Sales Manager,No,Rarely,Yes,Male,Married,Technical Degree,2,30000,1,15,Customer Service,Internal,Completed,299.11,4,5,4
EMP0468,09-Mar-20,13-Jul-62,64,6,11-Oct-22,12-Jan-25,Research & Development,Laboratory Technician,No,Rarely,No,Male,Married,Medical,4,102370,5,10,Project Management,Internal,Passed,236.12,2,3,4
EMP0469,04-Aug-23,20-Dec-03,23,2,21-Sep-25,15-Jul-24,Sales,Sales Manager,No,Rarely,Yes,Male,Divorced,Technical Degree,3,37123,4,1,Project Management,Internal,Failed,230.1,3,3,2
EMP0470,05-Jun-18,19-Aug-92,34,8,16-Feb-24,04-Apr-25,Human Resources,HR Manager,Yes,Rarely,Yes,Male,Married,Life Sciences,3,68682,3,22,Communication Skills,External,Passed,517.55,3,3,3
EMP0471,19-Oct-19,01-Jul-77,49,6,29-Nov-20,01-Sep-25,Sales,Area Sales Manager,No,Rarely,Yes,Male,Single,Technical Degree,2,66381,3,20,Leadership Development,Internal,Passed,321.85,2,2,3
EMP0472,10-Jun-16,09-Apr-91,35,10,24-Dec-19,17-Apr-26,Human Resources,HR Generalist,No,Rarely,No,Female,Married,Human Resources,5,30000,5,15,Project Management,Internal,Passed,560.22,5,3,1
EMP0473,21-Apr-24,04-Oct-00,26,2,30-Aug-25,08-Apr-26,Sales,Sales Executive,No,Travel,No,Female,Single,Other,4,59653,6,24,Leadership Development,Internal,Passed,446.37,4,4,3
EMP0474,22-Feb-24,12-Mar-70,56,2,25-Oct-25,26-May-25,Research & Development,Manufacturing Director,No,Frequently,Yes,Female,Married,Medical,4,73968,7,1,Leadership Development,External,Failed,289.8,3,4,3
EMP0475,03-Jun-22,15-Apr-84,42,4,26-May-25,23-Jun-25,Research & Development,Research Scientist,No,Rarely,Yes,Male,Divorced,Life Sciences,4,72086,2,25,Leadership Development,External,Passed,776.07,3,5,3
EMP0476,13-Jun-25,22-May-97,29,0,28-Jul-25,05-Mar-25,Human Resources,HR Generalist,No,Frequently,No,Male,Married,Technical Degree,4,83070,6,22,Leadership Development,Internal,Passed,235.33,4,2,4
EMP0477,29-Apr-24,21-Sep-73,53,2,05-Nov-24,30-Jan-25,Sales,Sales Manager,Yes,Rarely,Yes,Male,Married,Human Resources,3,57250,3,16,Customer Service,Internal,Completed,819.01,3,1,4
EMP0478,25-May-16,13-Oct-84,42,10,17-Aug-18,14-Jan-25,Research & Development,Research Director,No,Rarely,Yes,Female,Single,Human Resources,4,79250,2,18,Customer Service,Internal,Completed,605.3,2,5,1
EMP0479,22-Aug-19,19-Jul-65,61,6,02-Apr-25,19-Dec-24,Human Resources,Healthcare Representative,No,Rarely,Yes,Male,Married,Life Sciences,2,51213,3,24,Communication Skills,External,Completed,848.83,3,1,3
EMP0480,03-Jun-24,12-Jun-97,29,2,14-Sep-25,06-Feb-26,Research & Development,Laboratory Technician,No,Rarely,No,Male,Single,Medical,2,36790,7,5,Customer Service,Internal,Incomplete,104.28,5,5,1
EMP0481,26-Sep-23,06-Oct-75,51,2,22-Apr-25,15-Feb-25,Research & Development,Laboratory Technician,No,Rarely,No,Female,Single,Technical Degree,4,39045,3,21,Project Management,External,Passed,774.27,1,5,3
EMP0482,10-Jun-15,26-Dec-61,65,11,29-Oct-25,15-Jun-24,Research & Development,Research Director,No,Rarely,No,Male,Married,Medical,3,35757,3,5,Customer Service,External,Passed,146.36,3,5,3
EMP0483,14-Jul-23,19-Oct-85,41,2,27-Aug-23,14-Dec-24,Research & Development,Research Scientist,Yes,Rarely,Yes,Female,Single,Other,3,85191,4,23,Project Management,External,Passed,955.09,5,3,4
EMP0484,12-Sep-25,05-Nov-99,27,0,02-Oct-25,17-Jul-24,Research & Development,Research Scientist,No,Travel,No,Male,Married,Marketing,4,34708,2,23,Project Management,Internal,Incomplete,732.47,1,2,3
EMP0485,18-Feb-15,08-Feb-84,42,11,05-Sep-20,13-Dec-24,Research & Development,Laboratory Technician,No,Rarely,No,Female,Married,Human Resources,4,70480,4,10,Leadership Development,Internal,Completed,388.16,5,4,3
EMP0486,21-Nov-22,06-Feb-85,41,3,09-Nov-25,16-Aug-25,Human Resources,HR Manager,No,Rarely,No,Male,Widowed,Technical Degree,4,59681,2,27,Communication Skills,External,Passed,387.87,3,4,4
EMP0487,12-Sep-21,05-Dec-81,45,4,29-May-23,06-Mar-25,Sales,Sales Executive,No,Rarely,No,Male,Married,Human Resources,4,62947,7,23,Leadership Development,External,Passed,875.34,2,2,4
EMP0488,30-Sep-23,14-Jul-72,54,2,05-Sep-24,14-Sep-24,Sales,Sales Manager,No,Frequently,No,Male,Single,Medical,4,92272,7,12,Leadership Development,Internal,Failed,912.56,1,4,4
EMP0489,25-May-24,19-Mar-66,60,2,08-Oct-25,31-May-25,Human Resources,Recruiter,No,Rarely,Yes,Male,Single,Human Resources,4,56231,4,10,Customer Service,External,Passed,902.42,1,3,5
EMP0490,12-Dec-19,06-Jul-80,46,6,10-May-24,22-Jul-24,Research & Development,Laboratory Technician,Yes,Rarely,Yes,Male,Married,Medical,3,77232,4,2,Customer Service,External,Failed,827.87,2,4,3
EMP0491,13-Dec-25,18-Nov-73,53,0,22-Jan-26,02-Jul-24,Research & Development,Research Director,No,Rarely,No,Male,Married,Technical Degree,3,65751,4,24,Project Management,Internal,Incomplete,837.13,1,5,5
EMP0492,03-Dec-19,18-Mar-63,63,6,16-Feb-20,05-Apr-26,Research & Development,Research Scientist,No,Rarely,No,Male,Married,Medical,4,61959,7,1,Customer Service,Internal,Failed,615.49,3,2,5
EMP0493,13-Feb-21,10-Aug-94,32,5,24-Jan-23,01-Dec-25,Sales,Sales Executive,Yes,Frequently,No,Female,Married,Marketing,3,110999,7,16,Customer Service,External,Incomplete,125.41,1,3,3
EMP0494,10-Oct-24,11-Mar-96,30,1,05-Oct-25,28-Feb-25,Sales,Sales Executive,Yes,Rarely,No,Male,Single,Medical,5,36173,5,29,Technical Skills,Internal,Passed,178.1,4,1,5
EMP0495,22-Nov-25,02-Oct-76,50,0,20-Feb-26,14-Mar-26,Research & Development,Research Director,No,Rarely,Yes,Female,Married,Medical,5,90782,4,18,Project Management,External,Failed,684.6,5,2,4
EMP0496,26-Aug-15,16-Jan-82,44,10,29-Aug-22,21-Mar-26,Research & Development,Research Scientist,No,Travel,No,Female,Married,Other,3,78128,6,27,Project Management,Internal,Incomplete,461.05,5,2,5
EMP0497,21-Sep-23,27-Apr-96,30,2,26-Jul-24,07-May-25,Research & Development,Laboratory Technician,No,Rarely,No,Male,Single,Life Sciences,1,55409,6,7,Technical Skills,Internal,Failed,610.58,4,3,4
EMP0498,16-Jul-22,17-Sep-80,46,3,11-Nov-23,10-Dec-25,Sales,Sales Manager,Yes,Rarely,No,Male,Single,Human Resources,1,97586,3,4,Project Management,External,Failed,307.97,5,3,4
EMP0499,26-Jan-24,14-Aug-63,63,2,22-Jun-25,20-Aug-25,Human Resources,Recruiter,No,Rarely,No,Female,Single,Other,3,30000,1,27,Communication Skills,Internal,Completed,684.48,1,5,1
EMP0500,14-Sep-18,14-Aug-61,65,7,17-Oct-21,25-Mar-26,Human Resources,Healthcare Representative,No,Travel,No,Male,Single,Life Sciences,2,54564,4,10,Communication Skills,Internal,Incomplete,318.55,2,5,4
EMP0501,25-Jun-25,06-Aug-76,50,0,26-Jul-25,20-Feb-26,Research & Development,Research Director,No,Rarely,Yes,Male,Married,Technical Degree,4,40830,1,10,Technical Skills,Internal,Passed,514.73,3,3,3
EMP0502,11-Nov-17,01-Oct-99,27,8,17-Nov-24,25-Dec-25,Research & Development,Research Scientist,No,Rarely,No,Male,Single,Medical,5,73241,1,25,Customer Service,External,Passed,530.85,4,2,3
